timestamp,demanda_ejecutado,programacion_diaria,reprogramacion_diaria
2025-09-02 15:30:00,7547.7042,7625.6757,7680.87993
2025-09-02 16:00:00,7556.79462,7586.47121,7680.87993
2025-09-02 16:30:00,7546.65278,7517.8557,7617.00525
2025-09-02 17:00:00,7393.027,7479.76084,7617.00525
2025-09-02 17:30:00,7371.58946,7467.54481,7519.21215
2025-09-02 18:00:00,7346.44987,7457.68479,7519.21215
2025-09-02 18:30:00,7603.07162,7614.68308,7672.96316
2025-09-02 19:00:00,7605.57004,7643.39415,7672.96316
2025-09-02 19:30:00,7515.87603,7601.00661,7686.14144
2025-09-02 20:00:00,7542.55968,7606.95699,7686.14144
2025-09-02 20:30:00,7526.77063,7569.98936,7619.24827
2025-09-02 21:00:00,7433.74836,7547.26156,7619.24827
2025-09-02 21:30:00,7366.27984,7503.0862,7523.88611
2025-09-02 22:00:00,7293.4646,7529.41058,7523.88611
2025-09-02 22:30:00,7305.37868,7417.32862,7279.81236
2025-09-02 23:00:00,7044.27237,7099.23785,7279.81236
2025-09-02 23:30:00,6762.63442,6901.97565,6849.53563
2025-09-03 00:00:00,6632.89419,6723.02695,6849.53563
2025-09-03 00:30:00,6410.6,6502.33951,6621.89281
2025-09-03 01:00:00,6443.1,6395.07606,6621.89281
2025-09-03 01:30:00,6244.2,6292.64636,6422.34107
2025-09-03 02:00:00,6233.6,6169.77248,6422.34107
2025-09-03 02:30:00,6234.4,6139.15744,6331.69994
2025-09-03 03:00:00,6199.5,6150.86824,6331.69994
2025-09-03 03:30:00,6141.0,6140.83812,6302.71088
2025-09-03 04:00:00,6050.9,6159.19977,6302.71088
2025-09-03 04:30:00,6194.0,6179.86252,6349.85802
2025-09-03 05:00:00,6261.7,6244.40018,6349.85802
2025-09-03 05:30:00,6297.4,6408.70664,6598.41736
2025-09-03 06:00:00,6500.3,6523.8419,6598.41736
2025-09-03 06:30:00,6625.1,6710.61858,6819.01678
2025-09-03 07:00:00,6760.9,6726.02745,6819.01678
2025-09-03 07:30:00,6954.5,6857.78258,7010.64792
2025-09-03 08:00:00,6917.4,6935.6638,7010.64792
2025-09-03 08:30:00,7184.7,7134.12725,7323.1152
2025-09-03 09:00:00,7317.0,7205.71855,7323.1152
2025-09-03 09:30:00,7337.6,7339.08649,7543.64249
2025-09-03 10:00:00,7441.3,7383.48349,7543.64249
2025-09-03 10:30:00,7433.0,7488.68983,7710.14666
2025-09-03 11:00:00,7403.9,7552.18031,7710.14666
2025-09-03 11:30:00,7570.5,7590.41449,7744.15968
2025-09-03 12:00:00,7587.76345,7635.50205,7744.15968
2025-09-03 12:30:00,7345.92564,7555.20819,7617.36677
2025-09-03 13:00:00,7289.32378,7491.36103,7617.36677
2025-09-03 13:30:00,7343.82127,7446.21187,7554.26187
2025-09-03 14:00:00,7384.07068,7472.57606,7554.26187
2025-09-03 14:30:00,7409.85429,7587.25945,7686.52713
2025-09-03 15:00:00,7552.98182,7608.97389,7686.52713
2025-09-03 15:30:00,7416.74579,7625.43085,7671.65197
2025-09-03 16:00:00,7355.72429,7590.78288,7671.65197
2025-09-03 16:30:00,7410.31571,7514.59225,7618.94862
2025-09-03 17:00:00,7272.8,7433.32488,7618.94862
2025-09-03 17:30:00,7276.0,7395.10475,7500.12898
2025-09-03 18:00:00,7221.7,7505.52888,7500.12898
2025-09-03 18:30:00,7578.2,7564.10936,7671.4248
2025-09-03 19:00:00,7598.1,7590.64806,7671.4248
2025-09-03 19:30:00,7590.3,7548.42615,7674.85836
2025-09-03 20:00:00,7617.9,7550.55575,7674.85836
2025-09-03 20:30:00,7582.1,7522.59329,7607.34725
2025-09-03 21:00:00,7428.1,7499.70881,7607.34725
2025-09-03 21:30:00,7327.6,7462.23689,7506.51417
2025-09-03 22:00:00,7213.8,7480.48896,7506.51417
2025-09-03 22:30:00,7084.1,7356.30302,7263.06645
2025-09-03 23:00:00,6837.5,7057.53585,7263.06645
2025-09-03 23:30:00,6663.5,6874.81849,6842.44164
2025-09-04 00:00:00,6492.8,6702.64036,6842.44164
2025-09-04 00:30:00,6489.12567,6521.32977,6601.84804
2025-09-04 01:00:00,6358.72102,6420.59602,6601.84804
2025-09-04 01:30:00,6263.11865,6315.82166,6411.54488
2025-09-04 02:00:00,6194.78348,6227.45668,6411.54488
2025-09-04 02:30:00,6169.51119,6197.71181,6317.94315
2025-09-04 03:00:00,6142.47655,6207.37423,6317.94315
2025-09-04 03:30:00,6158.42382,6184.42074,6297.02009
2025-09-04 04:00:00,6194.59412,6205.48392,6297.02009
2025-09-04 04:30:00,6228.71183,6238.74731,6341.37362
2025-09-04 05:00:00,6302.07488,6287.48456,6341.37362
2025-09-04 05:30:00,6460.78584,6451.89707,6578.15032
2025-09-04 06:00:00,6435.334,6570.73854,6578.15032
2025-09-04 06:30:00,6672.01227,6739.08338,6800.06582
2025-09-04 07:00:00,6648.63597,6753.13923,6800.06582
2025-09-04 07:30:00,6816.79981,6891.58257,6991.50874
2025-09-04 08:00:00,6913.04312,6976.64814,6991.50874
2025-09-04 08:30:00,7133.84826,7174.31414,7302.04219
2025-09-04 09:00:00,7174.02274,7249.06114,7302.04219
2025-09-04 09:30:00,7304.47973,7370.02215,7517.98472
2025-09-04 10:00:00,7437.65863,7433.32574,7517.98472
2025-09-04 10:30:00,7521.13319,7540.92955,7699.48925
2025-09-04 11:00:00,7602.24867,7593.82693,7699.48925
2025-09-04 11:30:00,7617.57959,7633.15754,7722.43442
2025-09-04 12:00:00,7572.84473,7624.73288,7722.43442
2025-09-04 12:30:00,7485.78728,7514.21047,7587.91393
2025-09-04 13:00:00,7413.02381,7461.32128,7587.91393
2025-09-04 13:30:00,7425.645,7436.72116,7538.37903
2025-09-04 14:00:00,7444.10488,7455.60113,7538.37903
2025-09-04 14:30:00,7489.3389,7561.6993,7664.97181
2025-09-04 15:00:00,7464.59307,7579.29981,7664.97181
2025-09-04 15:30:00,7555.30205,7598.32091,7650.5482
2025-09-04 16:00:00,7532.2521,7630.69336,7650.5482
2025-09-04 16:30:00,7513.08178,7544.26178,7585.43016
2025-09-04 17:00:00,7434.29038,7482.42316,7585.43016
2025-09-04 17:30:00,7383.18424,7489.5033,7486.17389
2025-09-04 18:00:00,7311.86778,7498.73588,7486.17389
2025-09-04 18:30:00,7631.95978,7627.2358,7660.82016
2025-09-04 19:00:00,7623.41343,7645.61635,7660.82016
2025-09-04 19:30:00,7657.14911,7605.55164,7662.41778
2025-09-04 20:00:00,7634.47435,7611.44378,7662.41778
2025-09-04 20:30:00,7541.04844,7579.3003,7586.13248
2025-09-04 21:00:00,7481.92043,7495.15778,7586.13248
2025-09-04 21:30:00,7376.71724,7440.41741,7495.17292
2025-09-04 22:00:00,7335.03297,7475.57369,7495.17292
2025-09-04 22:30:00,7318.0887,7331.63894,7264.31625
2025-09-04 23:00:00,6961.35221,7111.53091,7264.31625
2025-09-04 23:30:00,6744.26341,6914.77414,6844.31515
2025-09-05 00:00:00,6689.39541,6732.64038,6844.31515
2025-09-05 00:30:00,6595.96417,6539.63473,6599.76057
2025-09-05 01:00:00,6488.46178,6441.88665,6599.76057
2025-09-05 01:30:00,6399.80421,6332.34898,6416.20298
2025-09-05 02:00:00,6311.64276,6292.56463,6416.20298
2025-09-05 02:30:00,6196.17421,6254.39825,6324.77733
2025-09-05 03:00:00,6281.65989,6237.1239,6324.77733
2025-09-05 03:30:00,6258.43661,6198.67024,6302.17226
2025-09-05 04:00:00,6243.91499,6211.71255,6302.17226
2025-09-05 04:30:00,6344.11466,6256.28765,6356.19169
2025-09-05 05:00:00,6331.79674,6300.36905,6356.19169
2025-09-05 05:30:00,6539.22046,6381.55596,6597.62401
2025-09-05 06:00:00,6639.3338,6512.50482,6597.62401
2025-09-05 06:30:00,6770.52058,6688.12274,6815.65412
2025-09-05 07:00:00,6771.28305,6750.6384,6815.65412
2025-09-05 07:30:00,6849.8275,6892.51538,7013.77837
2025-09-05 08:00:00,7038.40659,6977.11704,7013.77837
2025-09-05 08:30:00,7156.34079,7184.93121,7320.39016
2025-09-05 09:00:00,7319.93946,7239.65409,7320.39016
2025-09-05 09:30:00,7405.00093,7346.20281,7544.34552
2025-09-05 10:00:00,7446.16411,7412.86947,7544.34552
2025-09-05 10:30:00,7568.76233,7534.36245,7709.69475
2025-09-05 11:00:00,7608.02657,7585.04974,7709.69475
2025-09-05 11:30:00,7597.41528,7553.00373,7744.25417
2025-09-05 12:00:00,7508.03,7616.5856,7744.25417
2025-09-05 12:30:00,7415.23218,7541.27395,7628.05709
2025-09-05 13:00:00,7348.52534,7459.35584,7628.05709
2025-09-05 13:30:00,7333.62715,7421.69776,7564.64954
2025-09-05 14:00:00,7402.68607,7448.41119,7564.64954
2025-09-05 14:30:00,7454.49572,7554.1132,7697.65565
2025-09-05 15:00:00,7552.92309,7555.18966,7697.65565
2025-09-05 15:30:00,7467.56671,7584.97233,7681.97122
2025-09-05 16:00:00,7563.76866,7570.94195,7681.97122
2025-09-05 16:30:00,7671.20889,7586.85892,7623.98094
2025-09-05 17:00:00,7495.83055,7530.4239,7623.98094
2025-09-05 17:30:00,7448.70263,7494.06291,7527.68985
2025-09-05 18:00:00,7294.2461,7505.17572,7527.68985
2025-09-05 18:30:00,7552.68152,7652.42922,7682.46212
2025-09-05 19:00:00,7597.05519,7683.633,7682.46212
2025-09-05 19:30:00,7622.95694,7685.53126,7693.35996
2025-09-05 20:00:00,7596.49377,7681.23949,7693.35996
2025-09-05 20:30:00,7595.38711,7656.44152,7622.20572
2025-09-05 21:00:00,7586.0643,7559.09975,7622.20572
2025-09-05 21:30:00,7490.73413,7531.47698,7525.75538
2025-09-05 22:00:00,7582.74444,7443.20728,7525.75538
2025-09-05 22:30:00,7520.71947,7307.25505,7286.71855
2025-09-05 23:00:00,7289.05053,7081.77715,7286.71855
2025-09-05 23:30:00,7119.23706,6868.71035,6857.37086
2025-09-06 00:00:00,6947.73308,6682.39504,6857.37086
2025-09-06 00:30:00,6867.9097,6967.29305,6661.67163
2025-09-06 01:00:00,6746.07335,6847.62756,6661.67163
2025-09-06 01:30:00,6628.97886,6511.99606,6425.21015
2025-09-06 02:00:00,6435.10313,6507.07817,6425.21015
2025-09-06 02:30:00,6486.82378,6371.7709,6294.5913
2025-09-06 03:00:00,6433.75097,6358.80195,6294.5913
2025-09-06 03:30:00,6359.97744,6301.33295,6241.2809
2025-09-06 04:00:00,6392.10285,6258.03572,6241.2809
2025-09-06 04:30:00,6371.4407,6295.77776,6264.2112
2025-09-06 05:00:00,6489.32204,6356.16546,6264.2112
2025-09-06 05:30:00,6586.23484,6386.7331,6383.65346
2025-09-06 06:00:00,6600.88964,6411.38053,6383.65346
2025-09-06 06:30:00,6473.86366,6420.68779,6336.81316
2025-09-06 07:00:00,6434.46692,6374.38061,6336.81316
2025-09-06 07:30:00,6693.48401,6575.8991,6584.83159
2025-09-06 08:00:00,7026.78603,6783.38831,6584.83159
2025-09-06 08:30:00,7246.39732,6978.26906,6985.46961
2025-09-06 09:00:00,7271.06534,7112.47885,6985.46961
2025-09-06 09:30:00,7497.45324,7229.39372,7224.07926
2025-09-06 10:00:00,7486.94705,7305.80491,7224.07926
2025-09-06 10:30:00,7618.62011,7400.18673,7345.68548
2025-09-06 11:00:00,7731.09932,7428.06751,7345.68548
2025-09-06 11:30:00,7694.36443,7432.80501,7411.9579
2025-09-06 12:00:00,7658.53997,7494.02893,7411.9579
2025-09-06 12:30:00,7550.54056,7484.42095,7375.4291
2025-09-06 13:00:00,7538.35789,7403.65958,7375.4291
2025-09-06 13:30:00,7522.33441,7341.39098,7287.03674
2025-09-06 14:00:00,7428.57858,7308.71471,7287.03674
2025-09-06 14:30:00,7512.16598,7314.54181,7223.73322
2025-09-06 15:00:00,7335.76109,7217.19389,7223.73322
2025-09-06 15:30:00,7443.68815,7215.81057,7159.20217
2025-09-06 16:00:00,7374.31422,7185.9761,7159.20217
2025-09-06 16:30:00,7228.31012,7175.59126,7065.65604
2025-09-06 17:00:00,7244.83771,7132.29302,7065.65604
2025-09-06 17:30:00,7258.7661,7145.65224,7108.564
2025-09-06 18:00:00,7310.92695,7308.24792,7108.564
2025-09-06 18:30:00,7564.4815,7428.71423,7411.84609
2025-09-06 19:00:00,7631.06566,7489.13316,7411.84609
2025-09-06 19:30:00,7651.59251,7531.53725,7501.39642
2025-09-06 20:00:00,7638.08189,7538.67343,7501.39642
2025-09-06 20:30:00,7702.5074,7492.64998,7417.20629
2025-09-06 21:00:00,7582.85765,7333.07555,7417.20629
2025-09-06 21:30:00,7452.34585,7319.20414,7327.98801
2025-09-06 22:00:00,7455.17763,7254.26865,7327.98801
2025-09-06 22:30:00,7473.59247,7171.47844,7096.35757
2025-09-06 23:00:00,7177.46708,7015.31668,7096.35757
2025-09-06 23:30:00,7089.34776,6891.13906,6791.07835
2025-09-07 00:00:00,6791.24676,6728.76319,6791.07835
2025-09-07 00:30:00,6822.08,6510.21553,6582.11511
2025-09-07 01:00:00,6703.18,6386.826,6582.11511
2025-09-07 01:30:00,6540.88,6241.61953,6357.8542
2025-09-07 02:00:00,6532.68,6150.36347,6357.8542
2025-09-07 02:30:00,6424.98,6154.09172,6220.5028
2025-09-07 03:00:00,6362.58,6126.82741,6220.5028
2025-09-07 03:30:00,6411.58,6077.21812,6182.25711
2025-09-07 04:00:00,6342.98,6029.33853,6182.25711
2025-09-07 04:30:00,6359.28,6017.84595,6168.7591
2025-09-07 05:00:00,6229.68,6045.88602,6168.7591
2025-09-07 05:30:00,6333.4,6026.46577,6165.71701
2025-09-07 06:00:00,6274.87,6064.24853,6165.71701
2025-09-07 06:30:00,5999.23605,5955.25685,5974.75513
2025-09-07 07:00:00,5873.76316,5794.75915,5974.75513
2025-09-07 07:30:00,6101.57256,5831.07865,5912.66191
2025-09-07 08:00:00,6224.37052,6000.45399,5912.66191
2025-09-07 08:30:00,6247.47528,6091.64073,6138.33018
2025-09-07 09:00:00,6389.26492,6163.14827,6138.33018
2025-09-07 09:30:00,6514.06294,6396.88244,6357.37587
2025-09-07 10:00:00,6617.01596,6443.28492,6357.37587
2025-09-07 10:30:00,6600.49108,6523.04396,6540.42415
2025-09-07 11:00:00,6736.98564,6539.26818,6540.42415
2025-09-07 11:30:00,6791.05628,6509.87252,6615.24036
2025-09-07 12:00:00,6790.36594,6607.35385,6615.24036
2025-09-07 12:30:00,6726.74178,6625.2847,6652.73593
2025-09-07 13:00:00,6727.63287,6619.11927,6652.73593
2025-09-07 13:30:00,6797.43451,6604.62898,6627.85676
2025-09-07 14:00:00,6865.56919,6605.40746,6627.85676
2025-09-07 14:30:00,6708.06346,6574.05729,6598.54466
2025-09-07 15:00:00,6720.16589,6503.33309,6598.54466
2025-09-07 15:30:00,6729.36053,6477.32457,6547.38693
2025-09-07 16:00:00,6593.34204,6457.07006,6547.38693
2025-09-07 16:30:00,6751.33033,6488.7995,6539.04167
2025-09-07 17:00:00,6754.47612,6544.18494,6539.04167
2025-09-07 17:30:00,6860.37619,6630.51265,6688.58179
2025-09-07 18:00:00,7100.71,6805.4224,6688.58179
2025-09-07 18:30:00,7464.22,7217.86825,7304.15482
2025-09-07 19:00:00,7545.33,7309.69554,7304.15482
2025-09-07 19:30:00,7667.16,7375.17162,7435.86081
2025-09-07 20:00:00,7584.0,7464.62652,7435.86081
2025-09-07 20:30:00,7577.91,7450.62683,7369.01703
2025-09-07 21:00:00,7462.7,7349.30007,7369.01703
2025-09-07 21:30:00,7421.71,7276.09501,7208.56146
2025-09-07 22:00:00,7174.51,7115.27711,7208.56146
2025-09-07 22:30:00,7014.69,6960.62108,6853.86918
2025-09-07 23:00:00,6831.3,6790.51236,6853.86918
2025-09-07 23:30:00,6615.62,6591.39676,6432.68241
2025-09-08 00:00:00,6474.16,6415.94238,6432.68241
2025-09-08 00:30:00,6352.42013,6192.43791,6237.9163
2025-09-08 01:00:00,6275.01979,6073.05418,6237.9163
2025-09-08 01:30:00,6147.11945,5985.14672,6065.26932
2025-09-08 02:00:00,6079.31895,5914.54884,6065.26932
2025-09-08 02:30:00,6040.5191,5874.59453,5999.95285
2025-09-08 03:00:00,6016.91862,5857.70829,5999.95285
2025-09-08 03:30:00,6022.61855,5846.80639,5979.11442
2025-09-08 04:00:00,6034.0187,5834.1422,5979.11442
2025-09-08 04:30:00,6011.41809,5897.92263,6056.43316
2025-09-08 05:00:00,6135.21755,5955.43122,6056.43316
2025-09-08 05:30:00,6276.41818,6049.94142,6293.28375
2025-09-08 06:00:00,6470.51809,6245.27959,6293.28375
2025-09-08 06:30:00,6613.41862,6423.69455,6591.55221
2025-09-08 07:00:00,6624.21825,6520.49273,6591.55221
2025-09-08 07:30:00,6777.31827,6607.37991,6773.18113
2025-09-08 08:00:00,6819.6174,6757.29824,6773.18113
2025-09-08 08:30:00,6995.01737,6930.48086,7115.43449
2025-09-08 09:00:00,7178.91817,7044.5766,7115.43449
2025-09-08 09:30:00,7354.7188,7160.17026,7297.88879
2025-09-08 10:00:00,7410.81921,7277.72293,7297.88879
2025-09-08 10:30:00,7522.98549,7357.77227,7482.47153
2025-09-08 11:00:00,7634.76395,7431.00186,7482.47153
2025-09-08 11:30:00,7790.86501,7479.47967,7597.84903
2025-09-08 12:00:00,7662.17046,7460.15512,7597.84903
2025-09-08 12:30:00,7564.12105,7400.24594,7527.75483
2025-09-08 13:00:00,7500.12168,7379.39907,7527.75483
2025-09-08 13:30:00,7464.62223,7323.08641,7470.22976
2025-09-08 14:00:00,7441.2231,7363.02799,7470.22976
2025-09-08 14:30:00,7596.62434,7462.14824,7581.3299
2025-09-08 15:00:00,7552.82525,7496.20279,7581.3299
2025-09-08 15:30:00,7608.9265,7490.53584,7563.5122
2025-09-08 16:00:00,7524.62756,7487.72019,7563.5122
2025-09-08 16:30:00,7519.52885,7482.41699,7522.59684
2025-09-08 17:00:00,7506.22897,7476.53602,7522.59684
2025-09-08 17:30:00,7463.32841,7491.63716,7442.04924
2025-09-08 18:00:00,7471.30768,7465.00674,7442.04924
2025-09-08 18:30:00,7730.05693,7579.73174,7614.88901
2025-09-08 19:00:00,7784.87605,7630.36967,7614.88901
2025-09-08 19:30:00,7766.01401,7618.6519,7658.21405
2025-09-08 20:00:00,7774.06254,7612.56539,7658.21405
2025-09-08 20:30:00,7732.73171,7573.23136,7599.65971
2025-09-08 21:00:00,7670.12984,7546.57545,7599.65971
2025-09-08 21:30:00,7664.73892,7513.13161,7508.42561
2025-09-08 22:00:00,7521.95817,7463.22863,7508.42561
2025-09-08 22:30:00,7448.69753,7376.51047,7270.69743
2025-09-08 23:00:00,7208.52724,7133.82383,7270.69743
2025-09-08 23:30:00,7009.41695,6962.82977,6823.09568
2025-09-09 00:00:00,6790.91679,6778.52042,6823.09568
2025-09-09 00:30:00,6707.85461,6667.39099,6657.02443
2025-09-09 01:00:00,6567.86554,6550.40337,6657.02443
2025-09-09 01:30:00,6469.92819,6445.3859,6462.24069
2025-09-09 02:00:00,6413.7591,6366.294,6462.24069
2025-09-09 02:30:00,6381.32297,6335.69384,6354.35271
2025-09-09 03:00:00,6386.08665,6315.93344,6354.35271
2025-09-09 03:30:00,6382.57268,6301.75418,6352.58794
2025-09-09 04:00:00,6377.99726,6297.38782,6352.58794
2025-09-09 04:30:00,6459.63606,6343.0404,6409.82887
2025-09-09 05:00:00,6490.18462,6383.98261,6409.82887
2025-09-09 05:30:00,6670.9511,6529.04682,6633.91824
2025-09-09 06:00:00,6804.52498,6666.43806,6633.91824
2025-09-09 06:30:00,6948.5684,6803.43952,6871.73318
2025-09-09 07:00:00,6887.84962,6839.06528,6871.73318
2025-09-09 07:30:00,7074.49311,6956.61964,7004.59278
2025-09-09 08:00:00,7271.59631,7044.48602,7004.59278
2025-09-09 08:30:00,7538.84389,7208.44642,7307.47246
2025-09-09 09:00:00,7564.68697,7336.41066,7307.47246
2025-09-09 09:30:00,7736.03292,7443.24461,7505.12874
2025-09-09 10:00:00,7770.2876,7522.32223,7505.12874
2025-09-09 10:30:00,7799.47,7609.93628,7685.99946
2025-09-09 11:00:00,7713.37,7676.84706,7685.99946
2025-09-09 11:30:00,7778.1061,7692.33357,7761.83101
2025-09-09 12:00:00,7826.92443,7574.93912,7761.83101
2025-09-09 12:30:00,7668.21227,7593.41355,7623.6194
2025-09-09 13:00:00,7695.679,7511.27097,7623.6194
2025-09-09 13:30:00,7686.02567,7479.17136,7549.52708
2025-09-09 14:00:00,7603.3257,7562.70717,7549.52708
2025-09-09 14:30:00,7703.12983,7587.98655,7676.11582
2025-09-09 15:00:00,7751.50838,7607.99051,7676.11582
2025-09-09 15:30:00,7739.59819,7627.90429,7687.23638
2025-09-09 16:00:00,7669.21846,7639.83375,7687.23638
2025-09-09 16:30:00,7667.11835,7626.99334,7615.35648
2025-09-09 17:00:00,7665.1994,7573.63278,7615.35648
2025-09-09 17:30:00,7698.08523,7532.07716,7561.05362
2025-09-09 18:00:00,7621.28648,7527.59689,7561.05362
2025-09-09 18:30:00,7867.24944,7615.87652,7715.85381
2025-09-09 19:00:00,7853.42002,7703.85114,7715.85381
2025-09-09 19:30:00,7879.24486,7725.1873,7735.36819
2025-09-09 20:00:00,7839.44415,7700.39725,7735.36819
2025-09-09 20:30:00,7820.71985,7700.03125,7651.41021
2025-09-09 21:00:00,7779.19115,7656.46193,7651.41021
2025-09-09 21:30:00,7724.39912,7617.03552,7563.31364
2025-09-09 22:00:00,7730.63124,7595.511,7563.31364
2025-09-09 22:30:00,7540.98478,7457.10626,7362.26652
2025-09-09 23:00:00,7273.94524,7229.08421,7362.26652
2025-09-09 23:30:00,7039.05752,7036.87002,6955.00379
2025-09-10 00:00:00,6874.02671,6842.74059,6955.00379
2025-09-10 00:30:00,6734.21075,6635.39568,6622.00477
2025-09-10 01:00:00,6667.55848,6508.58503,6622.00477
2025-09-10 01:30:00,6624.67042,6417.76032,6452.09822
2025-09-10 02:00:00,6511.33878,6348.08454,6452.09822
2025-09-10 02:30:00,6493.34491,6303.71404,6376.12734
2025-09-10 03:00:00,6521.3153,6284.86662,6376.12734
2025-09-10 03:30:00,6517.86962,6261.77554,6350.77683
2025-09-10 04:00:00,6449.50738,6273.54023,6350.77683
2025-09-10 04:30:00,6636.41764,6322.13902,6427.25252
2025-09-10 05:00:00,6609.98331,6372.58699,6427.25252
2025-09-10 05:30:00,6697.52517,6509.0517,6578.81474
2025-09-10 06:00:00,6945.76236,6640.88045,6578.81474
2025-09-10 06:30:00,7027.55274,6792.17897,6827.4646
2025-09-10 07:00:00,7078.24832,6794.52329,6827.4646
2025-09-10 07:30:00,7148.12175,6918.36276,7034.23465
2025-09-10 08:00:00,7254.44071,7018.28721,7034.23465
2025-09-10 08:30:00,7449.83109,7207.98986,7296.63193
2025-09-10 09:00:00,7571.31164,7332.19999,7296.63193
2025-09-10 09:30:00,7487.62991,7426.05698,7517.56727
2025-09-10 10:00:00,7488.21231,7386.71449,7517.56727
2025-09-10 10:30:00,7635.44169,7481.0898,7666.0431
2025-09-10 11:00:00,7700.11777,7543.93076,7666.0431
2025-09-10 11:30:00,7660.43554,7616.12195,7739.80656
2025-09-10 12:00:00,7769.41824,7579.82871,7739.80656
2025-09-10 12:30:00,7612.32683,7506.6979,7584.8484
2025-09-10 13:00:00,7515.95903,7438.77269,7584.8484
2025-09-10 13:30:00,7513.67066,7403.66673,7521.89188
2025-09-10 14:00:00,7459.54098,7435.9295,7521.89188
2025-09-10 14:30:00,7666.88588,7531.25237,7666.46542
2025-09-10 15:00:00,7671.99797,7544.62122,7666.46542
2025-09-10 15:30:00,7556.00986,7577.68415,7654.16597
2025-09-10 16:00:00,7489.41095,7555.58727,7654.16597
2025-09-10 16:30:00,7454.45804,7493.89133,7609.31232
2025-09-10 17:00:00,7486.58523,7440.63734,7609.31232
2025-09-10 17:30:00,7440.63723,7449.58845,7519.32996
2025-09-10 18:00:00,7444.06327,7521.99215,7519.32996
2025-09-10 18:30:00,7724.23119,7641.85554,7702.20664
2025-09-10 19:00:00,7770.54167,7679.73552,7702.20664
2025-09-10 19:30:00,7773.82182,7689.65814,7711.03659
2025-09-10 20:00:00,7778.38902,7671.06012,7711.03659
2025-09-10 20:30:00,7760.94222,7632.49842,7647.22096
2025-09-10 21:00:00,7737.1522,7577.97346,7647.22096
2025-09-10 21:30:00,7607.9128,7512.18013,7546.45931
2025-09-10 22:00:00,7543.24653,7419.90457,7546.45931
2025-09-10 22:30:00,7468.48362,7305.42325,7297.85366
2025-09-10 23:00:00,7317.12896,7083.77644,7297.85366
2025-09-10 23:30:00,7054.58459,6886.13755,6870.73126
2025-09-11 00:00:00,6968.83892,6687.19324,6870.73126
2025-09-11 00:30:00,6798.06992,6677.14759,6642.02307
2025-09-11 01:00:00,6690.37503,6598.66172,6642.02307
2025-09-11 01:30:00,6543.81298,6487.31286,6448.73645
2025-09-11 02:00:00,6509.82408,6424.01901,6448.73645
2025-09-11 02:30:00,6485.3725,6386.37904,6351.46942
2025-09-11 03:00:00,6397.88575,6369.47709,6351.46942
2025-09-11 03:30:00,6469.31351,6350.11331,6331.73916
2025-09-11 04:00:00,6375.17177,6358.37185,6331.73916
2025-09-11 04:30:00,6564.78631,6408.61987,6390.73376
2025-09-11 05:00:00,6616.15102,6444.39656,6390.73376
2025-09-11 05:30:00,6684.35889,6603.54829,6558.55462
2025-09-11 06:00:00,6806.8078,6782.20057,6558.55462
2025-09-11 06:30:00,6979.83822,6911.10639,6808.3671
2025-09-11 07:00:00,6884.33894,6956.92261,6808.3671
2025-09-11 07:30:00,7148.61567,7142.10697,7024.54221
2025-09-11 08:00:00,7255.54898,7215.2128,7024.54221
2025-09-11 08:30:00,7465.99001,7406.44012,7316.09937
2025-09-11 09:00:00,7504.99826,7551.28879,7316.09937
2025-09-11 09:30:00,7690.99879,7644.80774,7527.0269
2025-09-11 10:00:00,7736.74964,7736.91513,7527.0269
2025-09-11 10:30:00,7819.29676,7825.54897,7690.75486
2025-09-11 11:00:00,7884.30975,7768.84017,7690.75486
2025-09-11 11:30:00,7916.16885,7848.02527,7725.00866
2025-09-11 12:00:00,7922.86364,7818.09114,7725.00866
2025-09-11 12:30:00,7812.48468,7751.12628,7589.05935
2025-09-11 13:00:00,7643.10186,7662.34699,7589.05935
2025-09-11 13:30:00,7636.58975,7656.57851,7518.2392
2025-09-11 14:00:00,7640.49783,7641.67276,7518.2392
2025-09-11 14:30:00,7744.97394,7746.98887,7662.9254
2025-09-11 15:00:00,7839.97764,7768.66738,7662.9254
2025-09-11 15:30:00,7774.6345,7771.27277,7660.49586
2025-09-11 16:00:00,7819.67919,7758.43843,7660.49586
2025-09-11 16:30:00,7616.27553,7721.22191,7617.28629
2025-09-11 17:00:00,7520.22756,7714.29677,7617.28629
2025-09-11 17:30:00,7573.51373,7634.8511,7527.71534
2025-09-11 18:00:00,7481.296,7674.57768,7527.71534
2025-09-11 18:30:00,7727.0976,7827.64283,7704.65324
2025-09-11 19:00:00,7761.87362,7874.41475,7704.65324
2025-09-11 19:30:00,7728.90873,7857.20841,7716.18385
2025-09-11 20:00:00,7779.51387,7815.3061,7716.18385
2025-09-11 20:30:00,7776.51034,7765.1374,7651.38416
2025-09-11 21:00:00,7697.96623,7719.82334,7651.38416
2025-09-11 21:30:00,7656.47758,7671.72322,7554.12536
2025-09-11 22:00:00,7639.30434,7716.00309,7554.12536
2025-09-11 22:30:00,7556.64723,7586.79331,7310.92008
2025-09-11 23:00:00,7239.10569,7371.55854,7310.92008
2025-09-11 23:30:00,6967.75278,7136.17102,6875.93241
2025-09-12 00:00:00,6953.06961,6947.25407,6875.93241
2025-09-12 00:30:00,6779.85705,6773.03104,6651.64751
2025-09-12 01:00:00,6737.77648,6662.59308,6651.64751
2025-09-12 01:30:00,6560.55116,6562.59152,6457.00339
